,conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
131,1853345842536886521,Mon Nov 04 07:57:37 +0000 2024,0,Open terus pencairan limit atau gestun Jenius Paylater Spaylater Yup Card Allobank Credinex BCA Paylater Kartu kredit Kredivo Gopaylater dan lainnya? Langsung WA aku ya Testimoni banyak! #zonauang,1853345842536886521,,,in,,0,0,0,https://x.com/hyfyoon/status/1853345842536886521,2394688310,hyfyoon
132,1851225783265869979,Mon Nov 04 07:54:40 +0000 2024,0,@agungsuryadari Mohon maaf atas ketidaknyamanannya. Untuk keluhan Anda saat ini sudah kami teruskan kepada pihak terkait. Kami sarankan Anda menunggu konfirmasi yang kami lakukan ya.,1853345100317016241,,agungsuryadari,in,,0,1,0,https://x.com/KartuKreditBCA/status/1853345100317016241,198556824,KartuKreditBCA
133,1853344826319872159,Mon Nov 04 07:53:34 +0000 2024,0,open - kredivo spaylatter bca paylatter yup paylatter jenius paylatter gopaylatter tokopediacard ovo u card credinex all cc/kartu kredit traveloka non vn tiktokshop paylatter dll. avail banyak instan nom besar bisa masup! whatsapp. (547),1853344826319872159,,,in,whatsapp! dm gaada notif 🤗,0,0,0,https://x.com/mowrkylee/status/1853344826319872159,1272866452698050561,mowrkylee
134,1853337048075338074,Mon Nov 04 07:22:40 +0000 2024,0,Haiii. Aku open gestun all paylater spaylater tagihan/link gopaylater gopaycicil jenius paylater allobank paylater credinex yup paylater kredivo kartu kredit (CC) BCA paylater dana cicil mandiri paylater dll #zonauang 92,1853337048075338074,,,in,https://t.me/senjaprooof/1,0,0,0,https://x.com/quaintreII/status/1853337048075338074,224173023,quaintreII
135,1853336289854046258,Mon Nov 04 07:19:39 +0000 2024,0,[72] @convertv gestun bca paylater kartu kredit gopaylater yup jenius danacicil indodana blibli akulaku spaylater credinex dll testi 10.000 an #zonauang,1853336289854046258,,,in,,0,0,0,https://x.com/convertv2_/status/1853336289854046258,1675735980077379586,convertv2_
136,1853334643803861419,Mon Nov 04 07:13:07 +0000 2024,0,hai haii kia open gestun all paylatter spaylatter akulaku gopaylatter kredivo cc kartu kredit indodana jenius aeon traveloka tiketcom bca paylatter bri ceria honest yup paylatter credinex tiktok paylatter allo bank mandiri paylatter dll cuss wa ajahh,1853334643803861419,,,in,,0,0,0,https://x.com/cychannie_/status/1853334643803861419,1416736960056479749,cychannie_
137,1853334565093585283,Mon Nov 04 07:12:48 +0000 2024,0,Open terus pencairan limit atau gestun Jenius Paylater Spaylater Yup Card Allobank Credinex BCA Paylater Kartu kredit Kredivo Gopaylater dan lainnya? Langsung WA aku ya Testimoni banyak! #zonauang,1853334565093585283,,,in,,0,0,0,https://x.com/sqtudio/status/1853334565093585283,2429638638,sqtudio
138,1853329848359612438,Mon Nov 04 06:54:03 +0000 2024,0,open - kredivo spaylatter bca paylatter yup paylatter jenius paylatter gopaylatter tokopediacard ovo u card credinex all cc/kartu kredit traveloka non vn tiktokshop paylatter dll. avail banyak instan nom besar bisa masup! whatsapp. (546),1853329848359612438,,,in,whatsapp! dm gaada notif 🤗,0,0,0,https://x.com/mowrkylee/status/1853329848359612438,1272866452698050561,mowrkylee
139,1853328827604410709,Mon Nov 04 06:50:00 +0000 2024,0,halo aku open gestun/cairin limit paylater spaylater kredivo akulaku gopaylater indodana bca paylater cc/kartu kredit credinex yup paylater lazada tiketcom traveloka tiktok paylater dan allobank paylater. #zonauang 44,1853328827604410709,,,in,,0,0,0,https://x.com/sptigaa/status/1853328827604410709,1484162682853158913,sptigaa
140,1853324396473319474,Mon Nov 04 06:32:23 +0000 2024,0,Gestun spaylater gopaylater kredivo akulaku dana kartu kredit/cc bca paylater allo bank paylater yup indodana tiktok paylater dan yang lain bisa ditanyakan aja mau apa Tersedia instan dan reguler yaap #zonauang,1853324396473319474,,,in,WH : 08.00 - secapeknya 😂,0,0,0,https://x.com/mbagestun/status/1853324396473319474,946009643800596480,mbagestun
141,1853318841247412516,Mon Nov 04 06:10:19 +0000 2024,0,Haiii. Aku open gestun all paylater spaylater tagihan/link gopaylater gopaycicil jenius paylater allobank paylater credinex yup paylater kredivo kartu kredit (CC) BCA paylater dana cicil mandiri paylater dll #zonauang 91,1853318841247412516,,,in,https://t.me/senjaprooof/1,0,0,0,https://x.com/quaintreII/status/1853318841247412516,224173023,quaintreII
142,1853317202063261742,Mon Nov 04 06:03:48 +0000 2024,1,Gavi open - spay - gpay - akulaku via bukalapak - indodana BRIceria Allobank - Kredivo via - Kartu kredit (BCA UOB BRI MANDIRI NEOBANK DANAMON OCTO JENIUS PAYLATER DLL) - BCA Paylatr Boleh chat dulu buat tanya2 yah,1853317202063261742,,,in,,0,0,0,https://x.com/Gavi_co/status/1853317202063261742,1817963388158566400,Gavi_co
143,1853316282193752452,Mon Nov 04 06:00:09 +0000 2024,0,Variasi menu di Michael's Garden beragam banget! Ini waktunya kamu untuk coba semuanya. Manfaatkan diskon dari Kartu Kredit BCA. Cek lengkapnya di https://t.co/P6dTtNtoGk https://t.co/KtJE7qjsn8,1853316282193752452,https://pbs.twimg.com/media/GbhNUCebYAElBmd.jpg,,in,,0,0,0,https://x.com/KartuKreditBCA/status/1853316282193752452,198556824,KartuKreditBCA
144,1853295656749928492,Mon Nov 04 05:04:52 +0000 2024,0,@Subsinccc adalah tidak bisa melakukan transaksi debet melalui fasilitas e-Channel dan transaksi melalui teller di Cabang BCA namun masih bisa terjadi transaksi kredit. :) Tks ^Nindi,1853302369926467881,,Subsinccc,in,Jakarta - Indonesia,0,0,0,https://x.com/HaloBCA/status/1853302369926467881,620977821,HaloBCA
145,1853289688712520013,Mon Nov 04 05:04:19 +0000 2024,0,@agungsuryadari Mohon maaf sudah membuat Anda merasa tidak nyaman. Hal tersebut akan menjadi evaluasi dan perhatian khusus Bank BCA untuk meningkatkan kualitas layanan selanjutnya agar senantiasa selalu memberikan pelayanan prima kepada setiap nasabah.,1853302232898531496,,agungsuryadari,in,,0,0,0,https://x.com/KartuKreditBCA/status/1853302232898531496,198556824,KartuKreditBCA
146,1853301603182559421,Mon Nov 04 05:01:49 +0000 2024,0,siang akuu masi open gestun allo bank credinex livin jenius bca paylater yup tokopedia card cc kartu kredit saldo masih avail ya via scan qr jadi langsung transfer gaperlu co barangg cairin limit paylater qris #zonauang #zonaba chat aku ke https://t.co/NA2wdSN2j6 fast tf,1853301603182559421,,,in,"20 , 35.000+ testi cv ke",0,0,0,https://x.com/YONGIEDELIGHT/status/1853301603182559421,1367615938585976833,YONGIEDELIGHT
147,1851225783265869979,Mon Nov 04 04:55:10 +0000 2024,0,@agungsuryadari Pengajuan Instant Cash tersebut sepenuhnya menjadi wewenang dari pihak terkait yang telah melakukan analisa atas data Anda untuk itu kami tidak berkewajiban menginformasikan parameter atau alasan mengenai hasil pengajuannya. (2/2),1853299929864945768,,agungsuryadari,in,,0,1,0,https://x.com/KartuKreditBCA/status/1853299929864945768,198556824,KartuKreditBCA
148,1851225783265869979,Mon Nov 04 04:55:05 +0000 2024,0,@agungsuryadari Selamat siang @agungsuryadari. Mohon maaf atas ketidaknyamanannya. Untuk pengajuan Instant Cash maka bersifat pengajuan. (1/2),1853299909254156647,,agungsuryadari,in,,0,0,0,https://x.com/KartuKreditBCA/status/1853299909254156647,198556824,KartuKreditBCA
149,1853299858947657891,Mon Nov 04 04:54:53 +0000 2024,0,open - kredivo spaylatter bca paylatter yup paylatter jenius paylatter gopaylatter tokopediacard ovo u card credinex all cc/kartu kredit traveloka non vn tiktokshop paylatter dll. avail banyak instan nom besar bisa masup! whatsapp. (545),1853299858947657891,,,in,whatsapp! dm gaada notif 🤗,0,0,0,https://x.com/mowrkylee/status/1853299858947657891,1272866452698050561,mowrkylee
150,1853298628485316864,Mon Nov 04 04:50:00 +0000 2024,0,halo aku open gestun/cairin limit paylater spaylater kredivo akulaku gopaylater indodana bca paylater cc/kartu kredit credinex yup paylater lazada tiketcom traveloka tiktok paylater dan allobank paylater. #zonauang 43,1853298628485316864,,,in,,0,0,0,https://x.com/sptigaa/status/1853298628485316864,1484162682853158913,sptigaa
151,1853289688712520013,Mon Nov 04 04:37:34 +0000 2024,0,@agungsuryadari Mohon maaf boleh informasikan secara detail terkait kendala yang Anda alami?,1853295501707497609,,agungsuryadari,in,,0,1,0,https://x.com/KartuKreditBCA/status/1853295501707497609,198556824,KartuKreditBCA
152,1853294626544734237,Mon Nov 04 04:34:06 +0000 2024,0,[71] @convertv gestun bca paylater kartu kredit gopaylater yup jenius danacicil indodana blibli akulaku spaylater credinex dll testi 10.000 an #zonauang,1853294626544734237,,,in,,0,0,0,https://x.com/convertv2_/status/1853294626544734237,1675735980077379586,convertv2_
153,1853289688712520013,Mon Nov 04 04:29:18 +0000 2024,0,@agungsuryadari Selamat siang @agungsuryadari. Agar kami dapat memberikan informasi yang sesuai boleh informasikan secara detail terkait kendala yang Anda alami?,1853293418795106763,,agungsuryadari,in,,0,1,0,https://x.com/KartuKreditBCA/status/1853293418795106763,198556824,KartuKreditBCA
154,1853286070651408885,Mon Nov 04 04:00:06 +0000 2024,0,Pameran Electronic City di Sun Plaza Medan Bebas Cicilan 1 bulan dengan Cicilan BCA 0% 12 bulan Diskon hingga Rp1 juta minimum transaksi Rp5 juta Jangan lupa transaksi dengan Kartu Kredit BCA ya periode hingga 17 November 2024 ️ Cek https://t.co/WYUgX0lmcv https://t.co/97utTVWMXk,1853286070651408885,https://pbs.twimg.com/ext_tw_video_thumb/1853286049008828416/pu/img/fmCG69X7K9bqqK03.jpg,,in,,0,0,0,https://x.com/KartuKreditBCA/status/1853286070651408885,198556824,KartuKreditBCA
155,1853283166376669500,Mon Nov 04 03:48:33 +0000 2024,0,aku open gestun instan semua jenis paylater &amp; cc yaa gestun instan kredivo spaylater YUP gopaylater akulaku indodana honest jenius livin credinex cc/ kredit card BCA paylater bisa banget di akuu! &lt;3 instan satset cair semenit #zonauang,1853283166376669500,,,in,fast respon chat ke wa‼️,0,0,0,https://x.com/gestun7rings/status/1853283166376669500,1480513249418219522,gestun7rings
156,1853268429513638024,Mon Nov 04 02:50:00 +0000 2024,0,halo aku open gestun/cairin limit paylater spaylater kredivo akulaku gopaylater indodana bca paylater cc/kartu kredit credinex yup paylater lazada tiketcom traveloka tiktok paylater dan allobank paylater. #zonauang 42,1853268429513638024,,,in,,0,0,0,https://x.com/sptigaa/status/1853268429513638024,1484162682853158913,sptigaa
157,1512626374284124163,Mon Nov 04 02:42:35 +0000 2024,0,@SonnOFmonday menu m-Admin di m-BCA pada aplikasi BCA mobile (yang sudah terkoneksi dengan kartu kredit) atau menghubungi layanan Halo BCA 1500888 menggunakan aplikasi haloBCA pada fitur Call (bebas pulsa) untuk dibantu lebih lanjut ya. (2/2),1853266562490507677,,SonnOFmonday,in,,0,0,0,https://x.com/KartuKreditBCA/status/1853266562490507677,198556824,KartuKreditBCA
158,1512626374284124163,Mon Nov 04 02:42:27 +0000 2024,0,@SonnOFmonday Selamat pagi @SonnOFmonday. Jika Anda belum menerima e-Statement terbaru maka Anda bisa melakukan pengiriman ulang e-Statement terbaru salah satunya melalui (1/2),1853266528432709763,,SonnOFmonday,in,,0,0,0,https://x.com/KartuKreditBCA/status/1853266528432709763,198556824,KartuKreditBCA
159,1853262510247580010,Mon Nov 04 02:26:29 +0000 2024,0,[70] @convertv gestun bca paylater kartu kredit gopaylater yup jenius danacicil indodana blibli akulaku spaylater credinex dll testi 10.000 an #zonauang,1853262510247580010,,,in,,0,0,0,https://x.com/convertv2_/status/1853262510247580010,1675735980077379586,convertv2_
160,1853260889270702569,Mon Nov 04 02:20:02 +0000 2024,0,Haiii. Aku open gestun all paylater spaylater tagihan/link gopaylater gopaycicil jenius paylater allobank paylater credinex yup paylater kredivo kartu kredit (CC) BCA paylater dana cicil mandiri paylater dll #zonauang 90,1853260889270702569,,,in,https://t.me/senjaprooof/1,0,0,0,https://x.com/quaintreII/status/1853260889270702569,224173023,quaintreII
161,1853256405266079798,Mon Nov 04 02:02:16 +0000 2024,0, Berlaku setiap hari Senin Voucher Rp100 ribu pembelian semua produk (50 orang pertama/hari) Voucher Rp300 ribu pembelian penginapan/hotel (20 orang pertama/hari) Jangan sampai ketinggalan! Berlaku hingga 30 Desember 2024 ️ Cek di https://t.co/DZY136tYE3,1853256419497423325,,KartuKreditBCA,in,,0,0,0,https://x.com/KartuKreditBCA/status/1853256419497423325,198556824,KartuKreditBCA
162,1853256405266079798,Mon Nov 04 02:02:13 +0000 2024,0,Liburan jadi makin hemat dengan Kartu Kredit BCA https://t.co/JuyEHuU35W Mastercard Redeem Blibli Tiket Points di https://t.co/JuyEHuU35W &amp; Dapatkan Voucher Hingga Rp300 Ribu https://t.co/gQQjQ2c1tq,1853256405266079798,https://pbs.twimg.com/ext_tw_video_thumb/1853256387918548992/pu/img/hyIh09efiOF6y0xy.jpg,,in,,0,1,0,https://x.com/KartuKreditBCA/status/1853256405266079798,198556824,KartuKreditBCA
163,1853254909313134801,Mon Nov 04 01:56:16 +0000 2024,0,pagii akuu masi open gestun allo bank credinex livin jenius bca paylater yup tokopedia card cc kartu kredit saldo masih avail ya via scan qr jadi langsung transfer gaperlu co barangg cairin limit paylater qris #zonauang #zonaba chat aku ke https://t.co/NA2wdSN2j6 fast tf,1853254909313134801,,,in,"20 , 35.000+ testi cv ke",0,0,0,https://x.com/YONGIEDELIGHT/status/1853254909313134801,1367615938585976833,YONGIEDELIGHT
164,1853240540378419569,Mon Nov 04 00:59:11 +0000 2024,0,open gestun spaylater kredivo akulaku gopaylater indodana bca paylater cc/kartu kredit credinex yup lazada tiket com traveloka tiktok allobank dll #zonauang 12345566,1853240540378419569,,,in,whatssap!!,0,0,0,https://x.com/kisseadble/status/1853240540378419569,1596819150877310976,kisseadble
165,1853238230423920758,Mon Nov 04 00:50:00 +0000 2024,0,halo aku open gestun/cairin limit paylater spaylater kredivo akulaku gopaylater indodana bca paylater cc/kartu kredit credinex yup paylater lazada tiketcom traveloka tiktok paylater dan allobank paylater. #zonauang 41,1853238230423920758,,,in,,0,0,0,https://x.com/sptigaa/status/1853238230423920758,1484162682853158913,sptigaa
166,1853229584839483839,Mon Nov 04 00:15:39 +0000 2024,0,selamat pagi guys aku sudah open gestun spaylater kredivo gopaylater indodana akulaku bca paylater mandiri paylater jenius paylater traveloka vn/non vn lazada credinex yup card aeon fast honest kartu kredit dan lain-lain avail instan &amp; regular #zonauang,1853229584839483839,,,in,Open ; Order ke WA👉,0,0,0,https://x.com/voluinteer/status/1853229584839483839,2235761390,voluinteer
167,1853208031745757443,Sun Nov 03 22:50:00 +0000 2024,0,halo aku open gestun/cairin limit paylater spaylater kredivo akulaku gopaylater indodana bca paylater cc/kartu kredit credinex yup paylater lazada tiketcom traveloka tiktok paylater dan allobank paylater. #zonauang 4,1853208031745757443,,,in,,0,0,0,https://x.com/sptigaa/status/1853208031745757443,1484162682853158913,sptigaa
168,1853190272085299279,Sun Nov 03 21:39:26 +0000 2024,0,haloo masi open gestun allo bank credinex livin jenius bca paylater yup tokopedia card cc kartu kredit saldo masih avail ya via scan qr jadi langsung transfer gaperlu co barangg cairin limit paylater qris #zonauang #zonaba chat aku ke https://t.co/NA2wdSN2j6 fast tf ya,1853190272085299279,,,in,"20 , 35.000+ testi cv ke",0,0,0,https://x.com/YONGIEDELIGHT/status/1853190272085299279,1367615938585976833,YONGIEDELIGHT
169,1853156748770812030,Sun Nov 03 19:26:13 +0000 2024,0,[69] @convertv gestun bca paylater kartu kredit gopaylater yup jenius danacicil indodana blibli akulaku spaylater credinex dll testi 10.000 an #zonauang,1853156748770812030,,,in,,0,0,0,https://x.com/convertv2_/status/1853156748770812030,1675735980077379586,convertv2_
170,1853125001584791948,Sun Nov 03 17:20:04 +0000 2024,0,[68] @convertv gestun bca paylater kartu kredit gopaylater yup jenius danacicil indodana blibli akulaku spaylater credinex dll testi 10.000 an #zonauang,1853125001584791948,,,in,,0,0,0,https://x.com/convertv2_/status/1853125001584791948,1675735980077379586,convertv2_
171,1853102335414972506,Sun Nov 03 15:50:00 +0000 2024,0,halo aku open gestun/cairin limit paylater spaylater kredivo akulaku gopaylater indodana bca paylater cc/kartu kredit credinex yup paylater lazada tiketcom traveloka tiktok paylater dan allobank paylater. #zonauang 39,1853102335414972506,,,in,,0,0,0,https://x.com/sptigaa/status/1853102335414972506,1484162682853158913,sptigaa
172,1853092149727989933,Sun Nov 03 15:09:31 +0000 2024,0,[67] @convertv gestun bca paylater kartu kredit gopaylater yup jenius danacicil indodana blibli akulaku spaylater credinex dll testi 10.000 an #zonauang,1853092149727989933,,,in,,0,0,0,https://x.com/convertv2_/status/1853092149727989933,1675735980077379586,convertv2_
173,1853086984249704492,Sun Nov 03 14:49:00 +0000 2024,0,halo aku open gestun/cairin limit paylater spaylater kredivo akulaku gopaylater indodana bca paylater cc/kartu kredit credinex yup paylater lazada tiketcom traveloka tiktok paylater dan allobank paylater. #zonauang 38,1853086984249704492,,,in,,0,0,0,https://x.com/sptigaa/status/1853086984249704492,1484162682853158913,sptigaa
174,1853011293135118576,Sun Nov 03 09:48:14 +0000 2024,0,open pencairan limit kredit spaylater kredivo indodana gopaylater bri ceria credinex honest tokopedia card livin yup bca jenius flip paylater! cair instan hitungan menit fastrespon #zonauang,1853011293135118576,,,in,LINK WA 👉🏻,0,0,0,https://x.com/ilovystore/status/1853011293135118576,1353587781105233920,ilovystore
175,1853006773260795967,Sun Nov 03 09:30:16 +0000 2024,0,[66] @convertv gestun bca paylater kartu kredit gopaylater yup jenius danacicil indodana blibli akulaku spaylater credinex dll testi 10.000 an #zonauang,1853006773260795967,,,in,,0,0,0,https://x.com/convertv2_/status/1853006773260795967,1675735980077379586,convertv2_
176,1853005371499315498,Sun Nov 03 09:24:42 +0000 2024,0,Gavi open -shopee -gopay - akulaku via bukalapak - indodana BRIceria Allobank - Kredivo via - Kartu kredit (BCA UOB BRI MANDIRI NEOBANK DANAMON OCTO JENIUS PAYLATER DLL) - BCA Paylater Boleh chat dulu buat tanya2 yah,1853005371499315498,,,in,,0,0,0,https://x.com/Gavi_co/status/1853005371499315498,1817963388158566400,Gavi_co
177,1853005366092800214,Sun Nov 03 09:24:41 +0000 2024,0,Haiii. Aku open gestun all paylater spaylater tagihan/link gopaylater gopaycicil jenius paylater allobank paylater credinex yup paylater kredivo kartu kredit (CC) BCA paylater dana cicil mandiri paylater dll #zonauang 83,1853005366092800214,,,in,https://t.me/senjaprooof/1,0,0,0,https://x.com/quaintreII/status/1853005366092800214,224173023,quaintreII
178,1852998070210031708,Sun Nov 03 09:13:55 +0000 2024,0,@energinegatif Selamat sore @energinegatif. Dengan senang hati kami bantu informasikan. Untuk iuran tahunan Kartu Kredit BCA JCB Black yaitu Rp450.000 - untuk kartu utama dan Rp250.000 - untuk kartu tambahan ya.,1853002659290296509,,energinegatif,in,,0,0,0,https://x.com/KartuKreditBCA/status/1853002659290296509,198556824,KartuKreditBCA
179,1852996386817470885,Sun Nov 03 08:49:00 +0000 2024,0,halo aku open gestun/cairin limit paylater spaylater kredivo akulaku gopaylater indodana bca paylater cc/kartu kredit credinex yup paylater lazada tiketcom traveloka tiktok paylater dan allobank paylater. #zonauang 35,1852996386817470885,,,in,,0,0,0,https://x.com/sptigaa/status/1852996386817470885,1484162682853158913,sptigaa
180,1852995954171089143,Sun Nov 03 08:47:17 +0000 2024,0,open - kredivo spaylatter bca paylatter yup paylatter jenius paylatter gopaylatter tokopediacard ovo u card credinex all cc/kartu kredit traveloka non vn tiktokshop paylatter dll. avail banyak instan nom besar bisa masup! whatsapp. (541),1852995954171089143,,,in,whatsapp! dm gaada notif 🤗,0,0,0,https://x.com/mowrkylee/status/1852995954171089143,1272866452698050561,mowrkylee
181,1852987545002602582,Sun Nov 03 08:13:52 +0000 2024,0,halo akuu masi open gestun allo bank credinex livin jenius bca paylater yup tokopedia card cc kartu kredit saldo masih avail ya via scan qr jadi langsung transfer gaperlu co barangg cairin limit paylater qris #zonauang #zonaba chat aku ke https://t.co/NA2wdSN2j6 fast tf yak,1852987545002602582,,,in,"20 , 35.000+ testi cv ke",0,0,0,https://x.com/YONGIEDELIGHT/status/1852987545002602582,1367615938585976833,YONGIEDELIGHT
182,1852978764701216822,Sun Nov 03 07:38:58 +0000 2024,0,open - kredivo spaylatter bca paylatter yup paylatter jenius paylatter gopaylatter tokopediacard ovo u card credinex all cc/kartu kredit traveloka non vn tiktokshop paylatter dll. avail banyak instan nom besar bisa masup! whatsapp. (540),1852978764701216822,,,in,whatsapp! dm gaada notif 🤗,0,0,0,https://x.com/mowrkylee/status/1852978764701216822,1272866452698050561,mowrkylee
183,1852977880692851194,Sun Nov 03 07:35:28 +0000 2024,0,yg mau gestun bisa ke @heykayila open gestun spaylater gopaylater kredivo bca yup allo indodana akulaku danacicil credinex livin paylater jenius kartu kredit (cc) dll avail instan dan reg bisa langsung wa aja ya https://t.co/CPkqkHmv7c #zonauang,1852977880692851194,,,in,,0,0,0,https://x.com/biwanglala/status/1852977880692851194,870562916587589632,biwanglala
184,1852976497121702348,Sun Nov 03 07:29:58 +0000 2024,0,Haiii. Aku open gestun all paylater spaylater tagihan/link gopaylater gopaycicil jenius paylater allobank paylater credinex yup paylater kredivo kartu kredit (CC) BCA paylater dana cicil mandiri paylater dll #zonauang 82,1852976497121702348,,,in,https://t.me/senjaprooof/1,0,0,0,https://x.com/quaintreII/status/1852976497121702348,224173023,quaintreII
185,1852972517167866124,Sun Nov 03 07:14:09 +0000 2024,0,Open gestun spaylater gopaylater gopaycicil tokopediacard akulaku kredivo traveloka tiket com yup credinex bca mandiri dana paylater ovocard kartu kredit credit card cc allobank dll silahkan wa nizu di link bio ya #zonauang ,1852972517167866124,,,in,since 2019,0,0,0,https://x.com/fourleris/status/1852972517167866124,1484507767025303553,fourleris
186,1852969442466202110,Sun Nov 03 07:01:56 +0000 2024,0,[65] @convertv gestun bca paylater kartu kredit gopaylater yup jenius danacicil indodana blibli akulaku spaylater credinex dll testi 10.000 an #zonauang,1852969442466202110,,,in,,0,0,0,https://x.com/convertv2_/status/1852969442466202110,1675735980077379586,convertv2_
187,1852966187837382873,Sun Nov 03 06:49:00 +0000 2024,0,halo aku open gestun/cairin limit paylater spaylater kredivo akulaku gopaylater indodana bca paylater cc/kartu kredit credinex yup paylater lazada tiketcom traveloka tiktok paylater dan allobank paylater. #zonauang 34,1852966187837382873,,,in,,0,0,0,https://x.com/sptigaa/status/1852966187837382873,1484162682853158913,sptigaa
188,1852935988894666864,Sun Nov 03 04:49:00 +0000 2024,0,halo aku open gestun/cairin limit paylater spaylater kredivo akulaku gopaylater indodana bca paylater cc/kartu kredit credinex yup paylater lazada tiketcom traveloka tiktok paylater dan allobank paylater. #zonauang 33,1852935988894666864,,,in,,0,0,0,https://x.com/sptigaa/status/1852935988894666864,1484162682853158913,sptigaa
189,1852932862305288320,Sun Nov 03 04:36:34 +0000 2024,0,[64] @convertv gestun bca paylater kartu kredit gopaylater yup jenius danacicil indodana blibli akulaku spaylater credinex dll testi 10.000 an #zonauang,1852932862305288320,,,in,,0,0,0,https://x.com/convertv2_/status/1852932862305288320,1675735980077379586,convertv2_
190,1852926280603422794,Sun Nov 03 04:10:25 +0000 2024,0,Hallo! aku sudah open pencairan limit paylater yah spaylater kredivo yupcard allobank bca dan livin paylater akulaku kartu kredit tiktok traveloka dll bisa semuanya di kin transaksi gestun hanya di whatsapp yah (≧∇≦)/ #zonauang,1852926280603422794,,,in,"open until rich, FASTRESP WA ",0,0,0,https://x.com/kin_love_bot/status/1852926280603422794,1334887946852265984,kin_love_bot
191,1852909937745449450,Sun Nov 03 03:57:43 +0000 2024,0,@SemarMengkurep Sesuai informasi sebelumnya Bapak/Ibu Pelanggan mohon maaf layanan ini tidak dapat melakukan pengecekan status pengiriman kartu kredit. Jika Bapak/Ibu ingin cek status pengiriman kartu maka dapat menghubungi Halo BCA 1500888.,1852923082157297834,,SemarMengkurep,in,Jakarta - Indonesia,0,0,0,https://x.com/HaloBCA/status/1852923082157297834,620977821,HaloBCA
192,1852915209297617261,Sun Nov 03 03:26:26 +0000 2024,0,Butuh pencairan limit atau gestun Jenius Paylater Spaylater Yup Card Allobank Credinex BCA Paylater Kartu kredit Kredivo Gopaylater dan lainnya? Langsung WA aku ya Testimoni banyak! #zonauang,1852915209297617261,,,in,Whatsapp/Testi ➡️,0,0,0,https://x.com/conveprt/status/1852915209297617261,864125726018068481,conveprt
193,1852909937745449450,Sun Nov 03 03:25:48 +0000 2024,0,@SemarMengkurep Mohon maaf atas ketidaknyamannya untuk pengecekan status pengiriman kartu kredit tidak dapat dibantu melalui layanan ini. Sesuai informasi sebelumnya mohon kesediaan Bapak/Ibu Pelanggan menghubungi Halo BCA 1500888 atau via fitur Call pada aplikasi haloBCA (bebas pulsa),1852915052833366310,,SemarMengkurep,in,Jakarta - Indonesia,0,1,0,https://x.com/HaloBCA/status/1852915052833366310,620977821,HaloBCA
194,1849763224889262431,Sun Nov 03 03:24:19 +0000 2024,0,open gestun kartu kredit/cc yup card spaylater bca paylater bri ceria mandiri paylatwer allobank jenius credinex julo indodana kredivo lazada paylater tiktokpaylater dsb. langsung aja ke https://t.co/0gj86P6xjw proses sat set dan trusted #zonauang,1852914676772044900,,yeppooso,in,⏰ Open : 09.00 - 22.00,0,0,0,https://x.com/yeppooso/status/1852914676772044900,2754303031,yeppooso
195,1852908007509880955,Sun Nov 03 02:57:49 +0000 2024,0,selamat pagi guys aku sudah open gestun spaylater kredivo gopaylater indodana akulaku bca paylater mandiri paylater jenius paylater traveloka vn/non vn lazada credinex yup card aeon fast honest kartu kredit dan lain-lain avail instan &amp; regular #zonauang,1852908007509880955,,,in,Open ; Order ke WA👉,0,0,0,https://x.com/voluinteer/status/1852908007509880955,2235761390,voluinteer
196,1852905790023069918,Sun Nov 03 02:49:00 +0000 2024,0,halo aku open gestun/cairin limit paylater spaylater kredivo akulaku gopaylater indodana bca paylater cc/kartu kredit credinex yup paylater lazada tiketcom traveloka tiktok paylater dan allobank paylater. #zonauang 32,1852905790023069918,,,in,,0,0,0,https://x.com/sptigaa/status/1852905790023069918,1484162682853158913,sptigaa
197,1852896237705654533,Sun Nov 03 02:11:02 +0000 2024,0,[63] @convertv gestun bca paylater kartu kredit gopaylater yup jenius danacicil indodana blibli akulaku spaylater credinex dll testi 10.000 an #zonauang,1852896237705654533,,,in,,0,0,0,https://x.com/convertv2_/status/1852896237705654533,1675735980077379586,convertv2_
198,1852894269276917936,Sun Nov 03 02:03:13 +0000 2024,0,Haiii. Aku open gestun all paylater spaylater tagihan/link gopaylater gopaycicil jenius paylater allobank paylater credinex yup paylater kredivo kartu kredit (CC) BCA paylater dana cicil mandiri paylater dll #zonauang 81,1852894269276917936,,,in,https://t.me/senjaprooof/1,0,0,0,https://x.com/quaintreII/status/1852894269276917936,224173023,quaintreII
199,1852878163694731508,Sun Nov 03 00:59:13 +0000 2024,0,halo akuu masi open gestun allo bank credinex livin jenius bca paylater yup tokopedia card cc kartu kredit saldo masih avail ya via scan qr jadi langsung transfer gaperlu co barangg cairin limit paylater qris #zonauang #zonaba chat aku ke https://t.co/NA2wdSN2j6 fast tf yak,1852878163694731508,,,in,"20 , 35.000+ testi cv ke",0,0,0,https://x.com/YONGIEDELIGHT/status/1852878163694731508,1367615938585976833,YONGIEDELIGHT
