User_ID,Device_ID,Feature_Name,Issue_ID,Date_Reported,Feedback_ID,Rating,Age,Gender,Location,Model_Name,Price
3013,E345,Storage,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P60,400
3014,A123,RAM,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P30,600
3015,C789,LCD,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Mate 40,1000
3016,C789,Storage,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Mate 40,1000
3017,B456,LCD,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Y9,900
3018,D012,RAM,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Nova 8,500
3019,C789,Camera,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Mate 40,1000
3020,E345,RAM,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P60,400
3021,B456,Camera,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Y9,900
3022,D012,RAM,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Nova 8,500
3023,D012,Storage,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Nova 8,500
3024,C789,LCD,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Mate 40,1000
3025,B456,RAM,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Y9,900
3026,B456,Camera,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Y9,900
3027,A123,battery,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P30,600
3028,C789,RAM,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Mate 40,1000
3029,A123,battery,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P30,600
3030,E345,Storage,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P60,400
3031,E345,Camera,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P60,400
3032,E345,LCD,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P60,400
3033,A123,Camera,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P30,600
3034,B456,Camera,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Y9,900
3035,A123,RAM,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P30,600
3036,B456,LCD,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Y9,900
3037,B456,battery,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Y9,900
3038,A123,LCD,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P30,600
3039,B456,battery,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Y9,900
3040,D012,Camera,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Nova 8,500
3041,E345,battery,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P60,400
3042,E345,battery,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P60,400
3043,C789,battery,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Mate 40,1000
3044,D012,battery,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Nova 8,500
3045,C789,Storage,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Mate 40,1000
3046,D012,battery,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Nova 8,500
3047,B456,Camera,3047.0,2023-08-30,,5.0,20.0,Male,Beijing,Huawei Y9,900
3048,B456,Storage,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Y9,900
3049,C789,RAM,3049.0,2023-10-26,,5.0,20.0,Male,Beijing,Huawei Mate 40,1000
3050,E345,Storage,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P60,400
3051,A123,LCD,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P30,600
3052,D012,RAM,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Nova 8,500
3053,E345,LCD,3053.0,2023-10-16,,5.0,20.0,Male,Beijing,Huawei P60,400
3054,C789,Camera,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Mate 40,1000
3055,A123,Camera,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P30,600
3056,D012,LCD,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Nova 8,500
3057,B456,battery,,2024-05-16,3057.0,3.0,22.0,Female,Guangzhou,Huawei Y9,900
3058,A123,LCD,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P30,600
3059,D012,RAM,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Nova 8,500
3060,C789,RAM,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Mate 40,1000
3061,A123,battery,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P30,600
3062,C789,LCD,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Mate 40,1000
3063,C789,Camera,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Mate 40,1000
3064,D012,RAM,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Nova 8,500
3065,C789,Storage,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Mate 40,1000
3066,E345,LCD,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P60,400
3067,C789,RAM,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Mate 40,1000
3068,B456,battery,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Y9,900
3069,C789,RAM,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Mate 40,1000
3070,E345,LCD,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P60,400
3071,C789,battery,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Mate 40,1000
3072,D012,Storage,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Nova 8,500
3073,C789,Storage,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Mate 40,1000
3074,B456,RAM,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Y9,900
3075,A123,Storage,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P30,600
3076,D012,battery,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Nova 8,500
3077,C789,RAM,,2024-05-16,3077.0,4.0,20.0,Male,Beijing,Huawei Mate 40,1000
3078,B456,Camera,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Y9,900
3079,B456,battery,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Y9,900
3080,C789,Camera,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Mate 40,1000
3081,E345,LCD,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P60,400
3082,D012,Storage,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Nova 8,500
3083,D012,battery,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Nova 8,500
3084,B456,Camera,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Y9,900
3085,A123,RAM,,2024-05-16,3085.0,2.0,20.0,Male,Beijing,Huawei P30,600
3086,D012,battery,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Nova 8,500
3087,B456,Camera,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Y9,900
3088,B456,Storage,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Y9,900
3089,C789,LCD,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Mate 40,1000
3090,D012,LCD,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Nova 8,500
3091,E345,RAM,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P60,400
3092,D012,RAM,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Nova 8,500
3093,D012,Storage,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Nova 8,500
3094,A123,RAM,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P30,600
3095,D012,Storage,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Nova 8,500
3096,A123,Storage,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P30,600
3097,B456,RAM,,2024-05-16,3097.0,4.0,20.0,Male,Beijing,Huawei Y9,900
3098,B456,Camera,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Y9,900
3099,D012,Storage,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Nova 8,500
3100,E345,Camera,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P60,400
3101,B456,LCD,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Y9,900
3102,C789,Camera,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Mate 40,1000
3103,D012,battery,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Nova 8,500
3104,B456,Camera,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Y9,900
3105,D012,battery,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Nova 8,500
3106,A123,battery,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P30,600
3107,B456,Storage,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Y9,900
3108,C789,LCD,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Mate 40,1000
3109,C789,battery,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Mate 40,1000
3110,C789,battery,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Mate 40,1000
3111,A123,RAM,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P30,600
3112,B456,LCD,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Y9,900
3113,D012,Storage,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Nova 8,500
3114,B456,Storage,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Y9,900
3115,C789,RAM,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Mate 40,1000
3116,C789,battery,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Mate 40,1000
3117,E345,RAM,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P60,400
3118,B456,Storage,,2024-05-16,3118.0,4.0,20.0,Male,Beijing,Huawei Y9,900
3119,A123,RAM,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P30,600
3120,A123,battery,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P30,600
3121,D012,RAM,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Nova 8,500
3122,E345,RAM,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P60,400
3123,C789,Storage,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Mate 40,1000
3124,B456,battery,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Y9,900
3125,E345,Storage,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P60,400
3126,E345,LCD,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P60,400
3127,C789,battery,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Mate 40,1000
3128,E345,RAM,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P60,400
3129,D012,LCD,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Nova 8,500
3130,D012,RAM,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Nova 8,500
3131,E345,battery,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P60,400
3132,E345,RAM,,2024-05-16,3132.0,2.0,18.0,Male,Shenzhen,Huawei P60,400
3133,E345,Camera,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P60,400
3134,C789,Storage,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Mate 40,1000
3135,E345,battery,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P60,400
3136,A123,battery,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P30,600
3137,E345,RAM,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P60,400
3138,B456,LCD,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Y9,900
3139,B456,Camera,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Y9,900
3140,B456,battery,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Y9,900
3141,A123,RAM,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P30,600
3142,C789,Camera,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Mate 40,1000
3143,B456,RAM,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Y9,900
3144,A123,battery,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P30,600
3145,A123,Storage,3145.0,2023-12-13,,5.0,20.0,Male,Beijing,Huawei P30,600
3146,D012,battery,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Nova 8,500
3147,C789,RAM,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Mate 40,1000
3148,E345,Camera,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P60,400
3149,B456,Storage,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Y9,900
3150,C789,Camera,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Mate 40,1000
3151,C789,Camera,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Mate 40,1000
3152,E345,Camera,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P60,400
3153,C789,Storage,3153.0,2024-03-20,,5.0,20.0,Male,Beijing,Huawei Mate 40,1000
3154,C789,RAM,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Mate 40,1000
3155,E345,Camera,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P60,400
3156,E345,battery,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P60,400
3157,D012,battery,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Nova 8,500
3158,C789,Storage,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Mate 40,1000
3159,D012,Camera,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Nova 8,500
3160,C789,Storage,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Mate 40,1000
3161,A123,LCD,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P30,600
3162,E345,Storage,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P60,400
3163,A123,LCD,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P30,600
3164,D012,battery,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Nova 8,500
3165,D012,battery,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Nova 8,500
3166,B456,Camera,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Y9,900
3167,E345,Storage,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P60,400
3168,D012,Camera,,2024-05-16,3168.0,2.0,20.0,Male,Beijing,Huawei Nova 8,500
3169,E345,RAM,3169.0,2024-05-22,,5.0,20.0,Male,Beijing,Huawei P60,400
3170,C789,battery,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Mate 40,1000
3171,B456,battery,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Y9,900
3172,D012,Storage,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Nova 8,500
3173,B456,RAM,3173.0,2023-10-31,,5.0,20.0,Male,Beijing,Huawei Y9,900
3174,B456,Camera,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Y9,900
3175,B456,Storage,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Y9,900
3176,A123,Storage,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P30,600
3177,E345,RAM,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P60,400
3178,B456,RAM,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Y9,900
3179,D012,Camera,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Nova 8,500
3180,A123,LCD,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P30,600
3181,A123,LCD,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P30,600
3182,D012,battery,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Nova 8,500
3183,E345,RAM,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P60,400
3184,D012,Storage,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Nova 8,500
3185,D012,battery,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Nova 8,500
3186,B456,Storage,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Y9,900
3187,C789,Camera,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Mate 40,1000
3188,D012,battery,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Nova 8,500
3189,A123,Storage,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P30,600
3190,C789,LCD,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Mate 40,1000
3191,C789,Storage,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Mate 40,1000
3192,E345,LCD,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P60,400
3193,B456,RAM,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Y9,900
3194,B456,Camera,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Y9,900
3195,B456,LCD,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Y9,900
3196,D012,Storage,3196.0,2024-03-07,,5.0,20.0,Male,Beijing,Huawei Nova 8,500
3197,A123,LCD,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P30,600
3198,B456,Storage,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Y9,900
3199,E345,RAM,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P60,400
3200,E345,Camera,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P60,400
3201,A123,battery,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P30,600
3202,E345,RAM,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P60,400
3203,D012,LCD,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Nova 8,500
3204,E345,Camera,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P60,400
3205,C789,Storage,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Mate 40,1000
3206,D012,Camera,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Nova 8,500
3207,D012,LCD,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Nova 8,500
3208,A123,LCD,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P30,600
3209,B456,battery,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Y9,900
3210,A123,LCD,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P30,600
3211,A123,RAM,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P30,600
3212,D012,RAM,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Nova 8,500
3213,E345,Camera,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P60,400
3214,A123,Camera,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P30,600
3215,A123,battery,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P30,600
3216,C789,RAM,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Mate 40,1000
3217,D012,Camera,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Nova 8,500
3218,C789,Camera,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Mate 40,1000
3219,E345,battery,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P60,400
3220,E345,LCD,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P60,400
3221,E345,RAM,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P60,400
3222,E345,Camera,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P60,400
3223,E345,Camera,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P60,400
3224,B456,battery,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Y9,900
3225,A123,Camera,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P30,600
3226,E345,LCD,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P60,400
3227,E345,battery,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P60,400
3228,A123,LCD,3228.0,2023-12-11,,5.0,20.0,Male,Beijing,Huawei P30,600
3229,C789,Storage,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Mate 40,1000
3230,B456,Camera,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Y9,900
3231,B456,battery,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Y9,900
3232,E345,LCD,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P60,400
3233,E345,battery,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P60,400
3234,E345,Camera,3234.0,2023-11-18,,5.0,20.0,Male,Beijing,Huawei P60,400
3235,C789,RAM,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Mate 40,1000
3236,D012,RAM,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Nova 8,500
3237,E345,Camera,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P60,400
3238,A123,Camera,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P30,600
3239,B456,RAM,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Y9,900
3240,E345,Storage,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P60,400
3241,C789,battery,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Mate 40,1000
3242,D012,Storage,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Nova 8,500
3243,C789,Camera,,2024-05-16,3243.0,3.0,20.0,Male,Beijing,Huawei Mate 40,1000
3244,A123,battery,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P30,600
3245,E345,RAM,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P60,400
3246,B456,LCD,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Y9,900
3247,C789,RAM,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Mate 40,1000
3248,A123,LCD,,2024-05-16,3248.0,1.0,35.0,Male,Beijing,Huawei P30,600
3249,C789,battery,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Mate 40,1000
3250,A123,Camera,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P30,600
3251,E345,Storage,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P60,400
3252,B456,RAM,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Y9,900
3253,D012,RAM,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Nova 8,500
3254,B456,Storage,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Y9,900
3255,C789,LCD,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Mate 40,1000
3256,A123,battery,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P30,600
3257,C789,LCD,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Mate 40,1000
3258,E345,battery,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P60,400
3259,D012,Camera,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Nova 8,500
3260,A123,Camera,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P30,600
3261,B456,Storage,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Y9,900
3262,A123,battery,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P30,600
3263,D012,Camera,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Nova 8,500
3264,C789,LCD,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Mate 40,1000
3265,E345,RAM,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P60,400
3266,E345,LCD,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P60,400
3267,E345,Camera,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P60,400
3268,D012,battery,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Nova 8,500
3269,A123,Camera,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P30,600
3270,D012,Camera,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Nova 8,500
3271,E345,battery,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P60,400
3272,C789,Camera,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Mate 40,1000
3273,A123,RAM,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P30,600
3274,B456,RAM,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Y9,900
3275,A123,Storage,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P30,600
3276,A123,LCD,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P30,600
3277,D012,Camera,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Nova 8,500
3278,E345,RAM,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P60,400
3279,E345,Storage,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P60,400
3280,D012,battery,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Nova 8,500
3281,C789,Storage,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Mate 40,1000
3282,E345,battery,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P60,400
3283,C789,RAM,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Mate 40,1000
3284,C789,battery,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Mate 40,1000
3285,D012,LCD,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Nova 8,500
3286,D012,LCD,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Nova 8,500
3287,A123,Storage,3287.0,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P30,600
3288,C789,LCD,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Mate 40,1000
3289,B456,Storage,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Y9,900
3290,A123,battery,3290.0,2024-06-12,,5.0,20.0,Male,Beijing,Huawei P30,600
3291,B456,Camera,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Y9,900
3292,D012,Camera,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Nova 8,500
3293,C789,LCD,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Mate 40,1000
3294,B456,RAM,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Y9,900
3295,D012,Storage,,2024-05-16,3295.0,3.0,43.0,Male,Chengdu,Huawei Nova 8,500
3296,B456,battery,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Y9,900
3297,D012,battery,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Nova 8,500
3298,A123,Storage,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P30,600
3299,B456,RAM,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Y9,900
3300,B456,RAM,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Y9,900
3301,A123,RAM,3301.0,2024-04-27,,5.0,20.0,Male,Beijing,Huawei P30,600
3302,C789,RAM,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Mate 40,1000
3303,B456,battery,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Y9,900
3304,E345,Storage,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P60,400
3305,E345,RAM,3305.0,2023-10-19,,5.0,20.0,Male,Beijing,Huawei P60,400
3306,C789,battery,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Mate 40,1000
3307,D012,Storage,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Nova 8,500
3308,C789,Camera,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Mate 40,1000
3309,C789,LCD,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Mate 40,1000
3310,E345,RAM,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P60,400
3311,E345,Storage,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P60,400
3312,A123,Storage,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P30,600
3313,B456,RAM,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Y9,900
3314,A123,battery,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P30,600
3315,A123,battery,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei P30,600
3316,D012,battery,,2024-05-16,,5.0,20.0,Male,Beijing,Huawei Nova 8,500
